Valor de M: 200, Valor de N: 200
-55	-43	-24	-16	-57	-69	-11	-9	-45	-14	-50	-28	-54	-22	-37	-29	-75	-72	-31	-52	-59	-15	-4	-58	-87	-48	-5	-15	-31	-34	-68	0	-77	-4	-29	-77	-74	-32	-79	-24	-40	-19	-80	-97	-56	-71	-51	-21	-91	-93	-17	-51	-47	-45	-77	-15	0	-98	-37	-76	-14	-27	-16	-78	-66	-18	-8	-81	-45	-27	-30	-85	-72	-32	-79	-94	-95	-54	-40	-64	-13	-29	-90	-24	-69	-21	-31	-6	-12	-96	-26	-40	-93	-38	-30	-16	-24	-79	-11	-12	-35	-72	-26	-60	-23	-22	-5	-63	-64	-73	-10	-17	-24	-45	-64	-28	-87	-12	-69	-47	-56	-90	-89	-10	-71	-53	-34	-27	-16	-68	-62	-98	-68	-63	-91	-22	-71	-93	-35	-59	-78	-53	-96	-96	-52	-49	-31	-48	-25	-77	-39	-67	-10	-65	-83	-84	-42	-37	-82	-86	-88	-74	0	-73	-74	-95	-25	-61	-32	-85	-48	-8	-52	-48	-9	-83	-79	0	-85	-57	-97	-58	-42	-10	-48	-36	-76	-1	-60	-24	-6	-26	-54	-66	-97	-26	0	-27	-97	-71	
-18	-53	-90	-50	-65	-8	-83	-11	-23	-68	-25	-42	-7	-52	-4	-17	-64	-11	-99	-78	-87	-74	-39	-22	-74	-56	-52	-21	-6	-50	-3	-23	-33	-16	-5	-47	-92	-37	-71	-30	-95	-91	-40	-14	-33	-47	-30	-75	-73	-29	-65	-97	-13	-7	-4	-29	-91	-33	-55	-92	-21	-9	-11	-3	-69	-89	-51	-74	-15	-6	-33	-32	-24	-88	-58	-95	-73	-46	-26	-47	-86	-78	-71	-92	-58	-26	-89	-6	-51	-72	-30	-3	-96	-11	-72	-30	-68	-80	-82	-85	-7	-64	-97	-68	-75	-56	-77	-61	-76	-58	-7	-80	-57	-82	-67	-94	-37	-91	-87	-16	-1	-13	-54	-10	-5	-6	-5	-46	-56	-70	-7	-45	-89	0	-80	-31	-17	-46	-74	-92	-47	-63	-70	-76	-12	-68	-10	-57	-11	-87	-23	-99	-53	-26	-45	-63	-53	-43	-71	-81	-56	-67	-35	-47	-66	-4	-10	-15	-88	-4	-78	-64	-23	-59	-43	-55	-48	-4	-84	-62	-9	-60	-47	-13	-26	-40	-33	-10	-24	-99	-1	-97	-81	-28	-76	-2	-38	-83	-1	-56	
-20	-95	-30	-39	-28	-77	-17	-76	-3	-15	-97	-87	-20	-28	0	-68	-70	-51	0	-67	-33	-81	-18	-3	-88	-68	-29	-98	-81	-61	-9	-31	-55	-94	-8	-18	-96	-76	-44	-46	-14	-72	-56	-64	-73	-69	-62	-11	-58	-10	0	-55	-38	-15	-23	-49	-19	-30	-48	-37	-7	-57	-69	-54	-13	-64	-37	-77	-79	-9	-13	-97	-37	-56	-18	0	-74	-79	-76	-9	-51	-78	-47	-28	-30	-96	-57	-86	-18	-44	-72	-58	-3	-33	-2	-29	-59	-97	-63	-70	-23	-68	-2	-36	-45	0	-10	-79	-36	-12	-36	-90	-47	-58	-84	-62	0	-13	-42	-11	-11	-50	-38	-10	-31	-13	-98	-90	-27	-37	-11	-11	-25	-99	-9	-83	-7	-2	-26	-39	-73	-93	-63	-69	-96	-9	-23	-26	-77	-69	-98	-90	-72	0	-69	-32	-21	-90	-68	-6	-31	-78	-13	-36	-52	-97	-44	-63	-39	-15	-4	-22	-69	-98	-49	-42	-94	-24	-69	-26	-45	-45	-24	-34	-60	-40	-30	-76	-27	-94	-86	-71	-44	-26	-15	-28	-52	-74	-14	-98	
-22	-13	-74	-99	-28	-22	-74	-63	-54	-92	-2	-27	-37	-66	-71	-79	-33	-55	-68	-29	-58	-42	-91	-60	-53	-60	-54	-30	-31	0	-72	-47	-9	-28	-76	-70	-97	-15	-5	-90	-48	-27	-54	-44	-95	-28	-74	-22	-31	-3	-20	-1	-95	-68	-70	-66	-93	-37	-11	-20	-3	-22	-39	-46	-98	-67	-67	-41	-57	-91	-65	-3	-24	-86	-43	-11	-9	-5	-71	-38	-45	-14	-4	-84	-66	-12	-17	-11	-50	-1	-48	-79	-19	-59	-15	-7	-76	0	-88	-78	-2	-12	-76	-11	-4	-40	-96	-30	-45	-25	-87	-68	-46	-68	-73	-92	-14	-5	-66	-30	-47	-47	-3	-7	-74	-66	-46	-97	-56	-30	-13	-22	-81	-62	-85	-15	-48	-41	-34	-87	-18	-31	-2	-93	-6	-44	-53	-77	-25	-9	-96	-29	-95	-66	-78	-47	-76	-79	-79	-90	-64	-23	-76	-4	-19	-66	-52	-62	-99	-55	-51	-46	-72	-6	-91	-66	-81	-53	-57	-11	-40	-47	-16	-24	-24	-72	-86	-56	-10	-32	-90	0	-23	-34	-64	-10	-19	-15	-24	-63	
-4	-65	-41	-19	-11	-86	-29	-35	-70	-37	-67	-59	-39	-99	-26	-48	-95	-93	-88	-63	-58	-53	-85	-84	0	-87	-96	-36	-28	-49	-84	-93	-6	-62	-29	-15	-22	-29	-96	-34	-61	-46	0	-4	0	-76	-42	-38	-76	-42	-92	-4	-6	-25	-73	-14	-28	-44	-66	-11	-90	-14	-60	-66	-13	-96	-53	-50	-60	-82	-21	-45	-36	-92	-34	-73	-34	-73	-9	-93	-98	-70	-35	-30	-20	-36	-22	-45	-10	-48	-70	-2	-58	-8	-33	-78	-39	-16	-36	-50	-15	-2	-40	-42	-62	-73	-32	-16	-93	-89	-84	-11	-90	-75	-37	-84	0	-96	-85	-27	-93	-31	-3	-87	-2	-82	-1	-30	-27	-75	-29	-17	-54	-72	-98	-8	-52	-80	-15	-75	-54	-27	-89	0	-82	-7	-31	-61	-7	-21	-96	-21	-14	-9	-33	-3	-77	-34	-21	-29	-40	-12	-24	-73	-34	-67	-39	-27	-3	-69	-34	-17	-81	-70	-50	-57	-88	-39	-69	-40	-70	-16	-54	-74	-35	-44	-49	-80	-61	-69	-38	-59	-30	-17	-49	-79	-97	-24	-78	-45	
-10	-18	-98	-54	-56	-28	0	-37	-58	-6	-97	-90	-56	-5	-69	-69	-28	-86	-83	-29	-93	-32	-71	-27	-83	-56	-34	-32	-28	-61	-28	-17	-48	-52	-86	-24	-91	-63	-66	-82	-17	-36	-12	-53	-32	-54	-91	-62	-64	-84	-9	-33	-54	-27	-89	-86	-34	-86	-55	-35	-4	-91	-26	-23	-39	-44	-36	-59	-10	-87	-20	-31	-64	-34	-98	0	-89	-63	-11	-79	-53	-79	-21	-84	-51	-97	-55	-34	-67	-34	-47	-35	-5	-94	-13	-56	-93	-94	-5	-21	-11	-38	-20	-9	-54	-66	-17	-64	-41	-36	-39	-96	-75	-70	-72	-14	-55	-84	-45	-86	-77	-61	0	-49	-3	-81	-1	-90	-8	-81	-4	-15	-98	-30	-10	-84	-59	-94	-3	-44	-10	-20	-51	-95	-78	-48	-5	-1	-29	-77	-45	-21	-15	-89	-25	-58	-33	-17	-15	-21	-74	-91	-7	-82	-87	-74	-8	0	-95	-1	-5	-91	-77	-28	-18	-92	-50	-17	-49	-36	-19	-9	-19	-5	-14	-13	-97	-72	-25	-33	0	-85	-19	-16	-41	-51	0	-76	-64	-94	
-27	-94	-25	-63	-6	-26	-12	-38	-75	-82	-93	-78	-33	-57	-57	-90	-72	-87	-68	-77	-31	0	-18	-46	-59	-38	-41	-91	-14	-16	-86	-74	-56	-60	-16	-56	-54	-4	-74	-5	-51	-8	-31	-78	-80	-93	-93	-81	-26	-76	-64	-58	-4	-90	-5	-67	-3	-72	-95	-14	-4	-97	-55	-83	-68	-27	-68	-12	-40	-21	-70	-30	-97	-70	-91	-83	-98	-24	-99	-91	-97	-96	-49	-86	-72	-98	-16	-45	-45	0	-42	-69	-44	-61	-5	-33	-71	-75	-56	-3	-7	-18	-20	-52	-19	-60	-26	-6	-45	-9	-60	-60	-3	-15	-70	-94	-73	-60	-33	-35	-21	-74	-71	0	-98	0	-84	-16	-96	-36	-75	-84	-47	-14	-95	-11	-71	-78	-98	-87	-79	-38	-14	-50	-62	-49	-70	-17	-75	-22	-60	-33	-53	-85	-74	-90	-74	-21	-76	-86	-84	-66	-42	-25	-99	-74	-94	-29	-70	-99	-13	-2	-96	-98	-79	-24	-51	-5	-83	-15	-63	-2	-80	-50	-56	-24	-83	-68	-62	-99	-23	-22	-37	-87	-75	-22	-34	-49	-97	-63	
-1	-12	-58	-83	-55	-6	-36	-88	-55	-26	-2	-67	-5	-18	-2	-47	-29	-7	-83	-3	-42	-99	0	-62	-52	-13	-50	-78	-6	0	-93	-35	-92	-35	-86	-78	-80	-28	-15	-13	-84	-96	-19	-34	-97	-93	-69	-57	-15	-77	-94	-67	-71	-78	-69	-14	-26	-43	-29	-54	-78	-83	-76	-33	-60	-1	0	-8	-21	-55	-26	-40	-67	-19	-41	-13	-71	-33	-48	-70	-39	-76	-37	-64	-35	-57	-22	-41	-38	-30	-64	-9	-24	-21	-28	-95	-42	-29	-98	-98	-12	-75	-90	-43	-22	-86	-85	-52	-90	-91	-97	-4	-21	-5	-65	-54	-91	-72	-81	-18	-3	-33	-78	-4	-15	-50	-67	-55	-89	-60	-92	-65	-86	0	-25	-84	-96	-2	-43	-43	-15	-87	-99	-48	-64	-49	-78	-39	-72	-95	-82	-72	-7	-32	-19	-80	-62	-29	-73	-80	-43	-70	-12	-5	-71	-90	-26	-29	-88	-99	-27	-93	-43	-20	-82	-72	-14	-77	-4	-22	-73	-34	-34	-86	-10	-27	-90	-19	-48	-41	-89	-68	-91	-64	-79	-41	-68	-22	0	-53	
-40	-12	-81	-68	-21	-47	0	-20	0	-19	-66	-47	-9	-11	-53	-92	-28	-9	-51	-79	-35	-55	-1	-30	-81	-38	-49	-42	-92	-71	-97	-7	-5	-48	-79	-13	-41	-36	-7	-84	-44	-22	-11	-13	-53	-8	-65	-23	-90	-6	-3	-93	-35	-71	-87	-43	-32	-22	-40	-35	-96	-32	-93	-69	-96	-10	-86	-50	-1	0	-89	-33	-51	-76	-27	-65	-37	-90	-94	-55	-66	-1	-41	-55	-69	-39	-43	-78	-1	-89	-29	-71	-67	-39	-71	-61	-94	-14	-6	-37	-50	-98	-76	-40	-71	-10	-24	-49	-46	-3	-16	-9	-78	-34	-81	-80	-91	-51	-85	-3	-38	-49	-27	-78	-1	-50	-60	-54	-54	-64	-96	-23	0	-20	-38	-66	-32	-83	0	-59	-71	-56	-96	-47	-77	-65	-65	-30	-92	-7	-27	-67	-5	-14	-24	-93	-44	-5	-59	-34	-67	-14	-57	-64	-14	-40	-45	-30	-60	-18	-69	-45	-46	-61	-88	-20	-3	-29	-47	-26	-81	-63	-29	-45	-86	-35	-16	-52	-19	-72	-28	-57	-1	-8	-3	-14	-84	-45	-7	-51	
-60	-48	-82	-3	-55	-61	-26	-12	-14	-49	-39	-28	-32	-40	-27	-75	-49	-19	0	-76	-19	-45	-63	-62	-28	-76	-4	-1	-53	-45	-87	-61	-80	-3	-3	-40	-20	-30	-79	-48	-89	-37	-46	-89	-19	-27	-34	-58	-7	-18	-53	-14	-82	-44	-36	-76	-9	-27	0	-65	-46	-47	-88	-99	-51	-98	-79	-4	-56	-46	-79	-75	-14	-65	-67	-91	-14	-43	-13	-36	-37	-94	-70	-75	-34	-69	-21	-85	-69	-4	-97	-82	-55	-16	-23	-75	-98	-75	-65	-10	-6	-40	-36	-25	-38	-4	-78	-51	-67	-80	-34	-50	-82	-58	-99	-20	-16	-37	-84	-79	-36	-19	-28	-55	0	-2	-49	-14	-23	-42	-47	-18	-58	-19	-18	-55	-1	-58	-84	-4	-59	-21	-94	-64	-22	-86	-31	-49	-77	-96	-54	-77	-64	-60	-2	-87	-79	-48	-81	-73	-78	-67	-18	-99	-13	-69	-5	-46	-42	-45	-52	-55	-28	-38	-24	-71	-33	-5	-79	-42	-43	-10	-75	-25	-23	-74	-19	-21	-74	-66	-84	-26	-88	-57	-45	-75	-63	-22	-28	0	
-80	-82	-10	-17	-77	-51	-64	-72	-1	-67	-22	-90	-74	-23	-14	-65	-71	-27	-59	-67	-49	-98	-33	-37	-76	-10	-1	-31	-11	-16	-71	-88	-71	-18	-32	-15	-45	-79	-11	-28	-30	-76	-30	-94	-72	-93	-70	-88	-93	-39	-51	-84	-10	-41	-59	0	-45	-45	-79	-2	-88	-9	-58	-98	-35	-67	-91	-68	-66	-51	-52	-93	-11	-12	-63	-39	-91	-2	-32	-49	-23	-88	-16	-63	-51	-57	-53	-53	-40	-1	-73	-41	-33	-81	-8	-32	-71	-95	-85	-44	-96	-4	-59	-13	-79	-20	-44	-50	-98	-48	-30	-76	-40	-96	-85	-62	-63	-52	-62	-70	-88	-16	-45	-47	-57	-9	-69	-4	-26	-96	-47	-98	-11	-52	-70	-7	-28	-70	-6	-12	-27	-3	-59	-27	-30	-90	-87	-31	-30	-28	-51	-28	-5	-79	-58	-90	-72	-21	-26	-90	-64	-34	-21	-73	-94	-20	-36	-22	-22	-99	-18	-74	-98	-51	-64	-55	-37	-29	-19	-3	-93	-18	-42	-50	-92	-56	-85	-92	-2	-9	-83	-65	-86	-71	-21	-83	-78	-73	-54	-60	
-61	-27	-80	-20	-13	-97	-19	-15	-74	-22	-92	-64	-87	-90	-29	-17	-88	-93	-98	-91	-74	-39	-20	-17	-42	-54	-52	-73	-82	0	-62	-80	-35	-48	0	-28	-30	-56	-72	-73	-24	-1	-36	-99	-64	-23	-66	-65	-15	-96	-25	-83	-63	-16	-27	-31	-13	-93	-24	-48	-9	-91	-19	-81	-50	-91	-38	-90	-8	-15	-58	-69	-3	-89	-6	-8	-75	-72	-28	-44	-88	-76	-92	-29	-39	-42	-11	-45	-65	-1	-26	-81	-28	-67	-54	-55	-24	-60	-35	-10	-30	-71	0	-75	-8	-22	-42	-8	-43	-88	-56	-67	-97	-87	-27	-51	-74	-34	-81	-89	-79	-23	-83	-93	-24	-10	-98	-12	-67	-53	-5	-89	-97	-34	-79	-7	-34	-73	-10	-94	-98	-28	-68	-21	-80	-16	-51	-86	-18	-24	0	-94	-59	-24	-83	-14	-27	-53	-75	-91	-23	-47	-13	-64	-3	-27	-79	-32	-63	-20	-23	-85	-96	-38	-45	-61	-50	-73	-34	-31	-70	-35	-24	-77	-12	-65	-85	-12	-14	-42	-92	-28	-4	-67	-23	-44	-84	-37	-3	-32	
-42	-16	-30	-47	-5	-5	0	-74	-14	-31	-38	-55	-4	-29	-8	0	-8	-46	-97	-1	-92	-85	-78	-22	-87	-20	-17	-3	-30	-56	-76	-60	-19	-17	-86	-89	-80	-87	-15	-21	-61	-62	-18	-86	-83	-31	-86	-9	-5	-30	-29	-20	-42	-66	-19	-54	-81	-16	0	-65	-95	-91	-7	-53	-66	-90	-89	-21	-90	-18	-54	-59	-15	-34	-18	-73	-37	-28	-30	-38	-59	-35	-26	-96	-55	-42	-56	-97	-92	-54	-68	-41	-55	-53	-41	-39	-68	-98	-4	-16	-47	-95	-53	-20	-87	-94	-25	-26	-32	-44	-86	-99	-4	-11	-69	-69	-32	-9	-60	-91	-32	-87	-56	-67	-69	-17	-74	-4	-98	-60	-52	-12	-86	-21	-82	-92	-72	-12	-7	-32	-95	-89	-75	-37	-11	-79	-57	-3	-62	-42	-87	-99	-32	-64	-69	0	-88	-59	-51	-42	-53	-82	-73	-20	-37	-48	-89	-45	-50	-17	-24	-35	-27	-82	-84	-75	-12	-55	-61	-70	-76	-17	-1	-36	-9	-41	-69	-93	-59	-65	-38	-74	-83	-68	-74	-85	-64	-76	-6	-63	
-40	-95	-14	-9	-92	-50	-17	-9	-16	-51	-53	0	-72	-1	-81	-71	-18	-76	-58	-44	-98	-22	-61	-50	-71	-99	-45	-31	-77	-31	-49	-21	-38	-61	-52	-89	-64	-4	-31	-9	-81	-35	-10	-20	-21	-23	-90	-7	-78	-88	-22	-29	-29	-79	-34	-18	-16	-97	-48	-88	-28	-28	-69	-64	-35	-24	-90	-86	-76	-89	-42	-68	-76	-89	0	-57	-48	-13	-29	-35	-69	0	-53	-95	-14	-79	-47	-77	-66	-55	-87	-78	-74	-95	0	-35	-99	-3	-63	-76	-17	-2	-9	-38	-9	-20	-22	-21	-76	-22	-69	-62	-11	-53	-52	-37	-46	-75	-42	-90	-42	-46	-49	-87	-14	-78	-73	-5	-35	-34	-77	-65	-26	-99	-92	-49	-38	-63	-54	-62	-63	-16	-46	-14	-11	-98	-97	-55	-20	-18	-55	-91	-28	-8	-20	-10	-13	-28	-98	-55	-33	-45	-71	-24	-44	-62	-83	-82	-43	-48	-42	-1	0	-43	-38	-20	-90	-56	-95	-69	-83	-13	-35	-52	-44	-1	-81	-73	-86	-50	-34	-44	-71	-11	-51	-2	-51	-56	-14	-36	
-92	-48	-90	-40	-90	-72	-21	-58	-79	-61	-4	-30	-51	-60	-46	-36	-88	-41	-70	-22	-62	-36	-30	-53	-3	-81	-2	-18	-76	-43	-44	-65	-66	0	-6	-38	-1	-16	-90	-88	-99	-76	-32	-91	-10	-64	-27	-11	-51	-8	-27	-98	-30	-69	-29	-99	-27	-77	-74	-19	-80	-94	-9	-81	-67	-97	-43	-75	-99	-27	-62	-56	-5	-79	-10	-53	-89	-22	-46	-56	-16	-29	-12	-75	-54	-5	-69	-26	-16	-74	-39	-24	-16	-48	-61	-43	-1	-66	-90	-78	-40	-54	-58	-74	-21	-29	-39	-2	-99	-86	-16	-29	-25	-41	-95	-86	-58	-27	-37	-75	-37	-53	-34	-31	-64	-74	-73	-21	-30	-9	-62	-32	-59	-96	-46	-70	-25	-9	-16	0	-62	-96	-92	-14	-19	-16	-21	-12	-98	-77	-13	-21	-31	-24	-66	-9	-39	-91	-22	-23	-8	-26	-51	-61	-16	-13	-72	-19	-38	-36	-31	-65	-8	-95	-36	-48	-64	-79	-60	-58	-97	-60	-88	-91	-82	-35	0	-64	-74	-62	-48	-10	-82	-8	-53	-83	-30	-25	-61	-48	
-66	-53	-38	-18	-42	-13	-74	-14	-37	-83	-14	-90	-66	-22	-39	-53	-49	-42	-18	-67	-84	-75	-85	-83	-77	-12	-78	-42	-75	-73	-94	-13	-26	-96	-9	-16	-94	-34	-1	-16	-99	-75	-18	-59	-89	-14	-11	-90	-84	-66	-61	-80	-95	-90	-70	-34	-51	-6	-24	-20	-62	-68	-56	-52	-49	-26	-51	-45	-39	-25	-90	-25	-36	-22	0	-94	-95	-10	-42	-29	-13	-19	-28	-33	-55	-62	-23	-93	-27	-89	-38	-12	-94	-3	-70	-16	-51	-57	-9	-98	-96	-52	-51	-4	-84	-28	-28	-72	-91	-24	-84	-71	-6	-6	-77	-99	-22	-40	-11	-30	-96	-84	-38	-87	-90	-55	-90	-73	-86	-30	-37	-27	-98	-66	-86	-1	-12	-9	-25	-62	-84	-82	-89	-70	-7	-3	-72	-15	-16	-43	-73	-43	-2	-16	-24	-18	-91	-41	-80	-84	-67	-91	-48	-72	-38	-66	-1	-29	-2	-57	-62	-44	-66	-81	-74	-7	-51	-7	-27	-17	-62	-7	-33	-17	-98	-55	-54	-94	-34	-70	-71	-59	-72	-22	-34	-52	-97	-33	-7	-4	
-84	-72	-22	-6	-87	-20	-61	-30	-49	-66	-16	-8	-89	-11	-80	-60	-71	-32	-99	-91	-11	-57	-80	-88	-11	-63	-69	-49	-29	-42	-88	-78	-58	-70	-48	-10	-86	-4	-89	-68	-51	-79	-54	-35	-23	-76	-26	-10	-57	-42	-75	-42	-94	-16	-13	-36	-87	-93	-78	-56	-45	-52	-44	-25	-89	-66	-55	-38	-13	-24	-3	-23	-87	-76	-65	-20	-46	-35	-43	-28	-18	-13	-45	-59	-32	-30	-49	-34	-5	-2	-90	-3	-53	-62	-15	-25	-73	-35	-22	-10	-22	-14	-22	-40	-72	-67	-10	-75	-21	-89	-64	-48	-97	-50	-99	-47	-44	-92	-78	-25	-91	-31	-55	-58	-79	-53	-75	-5	-83	-45	-64	-84	-26	-81	-71	-41	-1	-73	-7	-90	-13	-26	-69	-17	-48	-56	-8	-79	-55	-21	-39	-94	-48	-79	-50	-1	-68	-96	-1	-62	-85	-60	-70	-15	-48	-5	0	-49	-6	-24	-8	0	-67	-23	-44	-7	-49	-32	-59	-57	-37	-60	-18	-72	-19	0	-45	-77	-54	-40	-19	-61	-34	-31	-18	-10	-32	-32	-75	-75	
-97	-39	-64	-14	-66	-17	-11	-98	-76	-43	-50	-47	-2	-39	-21	-14	-10	-68	-57	-18	-6	-74	-26	-9	-43	-52	-77	-44	-33	-16	-33	-85	-70	-77	-62	-42	-70	-58	-39	-34	-62	-69	-78	-80	-93	-22	-32	-59	-85	-10	-70	-50	-52	-64	-82	-2	-23	-91	-59	-49	-85	-56	-30	-41	0	-66	-34	-68	-20	-29	-22	-67	-28	-18	-89	-34	-18	-20	-31	-49	-41	-29	-34	-63	-70	-62	-81	-47	-7	0	-75	-91	-40	0	-51	-18	-1	-3	-41	-23	-29	-48	-41	-58	-90	-34	-8	-98	0	-90	-4	-39	-65	-87	-39	-63	-67	-95	-98	-57	-39	0	-44	-11	-82	-28	0	-99	-62	-34	-40	-21	-36	-43	-95	-69	-37	-55	-49	-95	-60	-95	-14	-75	-53	-74	-64	-98	-22	-26	-7	-30	-44	-41	-88	-45	-21	-2	-64	-29	-59	-3	-11	-72	-39	-97	-8	-17	-93	-70	-84	-96	-11	-55	-57	-46	-9	-45	-98	-61	-10	-92	-81	-92	-73	-26	0	-18	-56	-2	-50	-75	-45	-81	-79	-69	-10	-76	-15	-17	
-40	-32	-7	-98	0	-60	-80	-16	-27	-37	-40	-63	-94	-12	-53	-16	-19	-34	-81	-12	-16	-26	0	-22	-12	-67	-86	-51	-76	-25	-15	-83	-33	-59	-62	-81	-42	-64	-92	-25	-31	-60	-74	-83	-2	-79	-72	-31	-17	-90	-64	-15	-78	-76	-83	-84	-27	-68	-64	-46	-76	-47	-6	-17	-74	-2	-42	-43	-19	-52	-36	-68	-7	-55	-11	-97	-72	-13	-14	-83	-3	-31	-2	-36	-51	-7	-54	-52	-45	-50	-67	-77	-1	-46	-96	-74	-72	-94	-76	-3	-64	-87	-43	-49	-2	-42	-23	-73	-72	-10	-85	-87	-65	-40	-36	0	-50	-66	-98	-50	-98	-64	-77	-55	-99	-56	-77	-87	-73	-66	-78	-88	-6	-19	-51	-12	-97	-28	-29	-56	0	-42	-84	-50	-59	-50	-36	-20	-29	-87	-37	-44	-51	-48	-99	-40	-58	-36	-92	-85	-67	-50	-79	-81	-6	-92	-18	-43	-55	-3	-79	-7	-54	-50	-52	-71	-3	-30	-21	-39	-3	-79	-29	-32	-51	-6	-10	-83	-71	-49	-63	-77	-67	-44	-31	-64	-54	-94	-89	-47	
-53	0	-94	-41	-78	-3	-94	-6	-47	-45	-47	-51	-33	-79	-21	-17	-27	-61	-10	-30	-66	-6	0	-8	-68	-60	-89	-16	-48	-15	-49	-5	-76	-36	-96	-16	-84	-38	-71	-23	-12	-86	-79	-95	-97	-83	-97	-41	-87	-79	-17	-24	-13	-96	-82	-99	-76	-46	-60	-3	-53	-60	-58	-3	-92	-26	-1	-17	-50	-66	-71	-23	-14	-80	-26	-21	-22	-49	-85	-6	-74	-72	-65	-56	-18	-76	-17	-51	-15	-82	-39	-25	-18	-37	-38	-31	-2	-77	-99	-3	-94	-65	-54	-33	-58	-75	-68	-42	-10	-80	-52	-63	-7	-79	-57	-8	-69	-55	-75	-38	-8	-47	-9	-58	-93	-31	-64	-68	-73	-45	-93	-34	-13	-35	-75	-86	-99	-99	-37	-46	-23	-80	-64	-81	-93	-14	-4	-67	-80	-38	-92	-62	-35	-71	-24	-53	-92	-45	-3	-31	-23	-85	-29	-70	-13	-42	-75	-59	-95	-87	-95	-95	-47	-80	-25	-83	-10	-96	-40	-11	-98	-53	-56	-86	-59	-54	-59	-22	-57	-18	-51	-7	-9	-54	-96	-48	-3	-22	-52	-5	
-20	-98	-66	-91	-35	-47	-94	-70	-79	-48	-98	-77	-85	-44	-64	-49	-37	-57	-44	-97	-84	-16	-26	-56	-70	-11	-93	-35	-66	-76	-10	-48	-60	-95	-62	-24	-22	-66	-71	-5	-89	-78	-80	-89	-80	-52	-56	-50	0	-82	-69	-56	-21	-3	-51	-88	-54	-77	-79	-48	-2	-20	-77	-51	-80	0	-67	-91	-19	-90	-61	-85	-21	-27	-88	-82	-30	-61	-19	-5	-11	-10	-57	-33	-53	-82	0	-17	-17	-72	-2	-60	-60	-35	-96	-67	-69	-36	-11	-85	-70	-75	-16	-76	-29	-2	-36	-87	-5	-21	-74	-88	-90	-26	-27	-2	-49	-10	-28	-96	-1	-36	-92	-72	-24	-71	-1	-62	-58	-24	-7	-72	0	-82	-46	-37	-1	-75	-37	-89	-77	-53	-29	-30	-25	-14	-18	-32	-92	0	-73	-10	-81	-16	-33	-67	-93	-31	-63	-12	-13	-79	-73	-30	-31	-61	-8	-4	-3	-56	-62	-73	-78	-13	-17	-18	-55	-29	-97	-17	-85	-77	-28	-64	-86	-29	-15	-32	-20	-40	-2	-78	-8	-56	-17	-74	-64	-4	-73	-63	
-86	-54	-77	-31	-41	-51	-2	-47	-20	-41	-33	-86	-26	-31	0	-32	-8	-4	-59	-63	-43	-79	-94	-44	-61	-95	-12	-41	-55	-75	-60	-85	-72	-97	-52	-54	-5	-29	-58	-53	-99	-57	-62	-82	-61	-29	-26	-90	-73	-97	-8	-35	-73	-92	-28	-53	-57	-21	-33	-72	-48	-17	-54	-46	-23	-38	-50	-93	-99	-23	-31	-29	-8	-19	-3	-24	-12	-8	-87	-11	-86	-75	-9	-60	-71	-78	-64	-97	-45	-33	-77	-44	-97	-31	-95	-19	-75	-31	-87	-98	0	-97	-70	-8	-93	-72	-76	-32	-83	-48	-71	-57	-63	-92	-54	-6	-93	-51	-44	-86	0	-60	-50	0	-46	-32	-39	-37	-47	-86	-63	-31	-74	-48	-36	-21	-71	-8	-70	-41	-33	-7	-35	-20	-26	-17	-7	-1	-11	-78	-92	-6	-71	-93	-42	-33	-9	-81	0	-37	-33	-88	-83	-56	-77	-38	-83	-36	-75	-98	-6	-77	-35	-46	-29	-61	-82	-58	-5	-8	-14	-88	-80	-35	-97	-95	-62	-68	0	-85	-60	-77	-65	-9	-30	-98	-44	-86	-15	-62	
-52	-71	-64	-17	-97	-19	-95	-5	-69	-45	-24	-77	-74	-57	-81	-37	-3	-88	-59	-94	-49	-83	-64	-21	-44	-83	-38	-86	-47	-43	-23	-40	-46	0	-85	-20	-72	-39	-42	-27	-83	-98	-34	-66	-96	-78	-79	-42	-70	-4	-12	-91	-99	-1	-80	-17	-60	-51	-18	-61	-30	-48	-90	-1	-57	-41	-53	-36	-31	-23	-3	-2	-78	-67	-20	-49	-38	-88	-72	-92	-71	-27	-1	-21	-63	-80	-35	-26	-75	-99	-78	-70	-16	-43	-69	0	-68	-53	-51	-85	-19	-12	-61	-35	-40	-45	-80	-85	-11	-84	-40	-58	0	-95	-43	-2	-73	-80	-37	-45	-88	-51	0	-25	-97	-77	-50	-28	-53	-99	-87	-13	-81	-59	-42	-63	-38	-59	-96	-74	-50	-10	-88	-44	-59	-85	-12	-48	-91	-63	-56	0	-67	-52	-4	-43	-83	-80	-87	-95	-58	-11	0	-30	-67	0	-1	-38	-48	-35	-89	-78	-55	-19	-70	-57	-27	-72	-35	-86	-97	-52	-95	-3	-70	-18	-91	-57	-48	-8	-4	-90	-58	-44	-43	-11	-7	-98	-72	-76	
